Time,Label,Name,SourceId,TotalDemand,Lighting,HVAC,ICT & Appliances,Lab,PV generation,Unit
2018-02-01 01:00:00,AUD,Auditorium,3,28405.6289,14486.870739,7669.519803,6249.238358,0.0,0.0,W
2018-02-01 01:00:00,MET,Metaforum,10,22170.2461,11306.825511000001,5985.966447000001,4877.4541420000005,0.0,0.0,W
2018-02-01 01:00:00,VRT,Vertigo,11,27960.7422,14259.978522000001,7549.400394,6151.363284,0.0,0.0,W
2018-02-01 01:00:00,MAT,Matrix,12,21550.9805,10991.000055,5818.764735000001,4741.21571,0.0,0.0,W
2018-02-01 01:00:00,HEL,Helix,16,312244.8125,3122.40625,3306.0993750000002,2693.85875,303122.448125,0.0,W
2018-02-01 01:00:00,FLX,Flux,17,74131.7656,37807.200456,20015.576712000002,16308.988432,0.0,0.0,W
2018-02-01 01:00:00,GMZ,Gemini-Zuid,21,7621.0215,3886.720965,2057.6758050000003,1676.62473,0.0,0.0,W
2018-02-01 01:00:00,GMN,Gemini-Noord,22,9970.9375,5085.178125,2692.1531250000003,2193.60625,0.0,0.0,W
2018-02-01 01:00:00,LAP,Laplace,23,60840.7852,31028.800452,16427.012004,13384.972744,0.0,0.0,W
2018-02-01 02:00:00,AUD,Auditorium,3,24110.1426,12296.172726,6509.738502,5304.231372,0.0,0.0,W
2018-02-01 02:00:00,MET,Metaforum,10,22308.8105,11377.493355,6023.378835,4907.93831,0.0,0.0,W
2018-02-01 02:00:00,VRT,Vertigo,11,29599.8828,15095.940228,7991.968356,6511.974216,0.0,0.0,W
2018-02-01 02:00:00,MAT,Matrix,12,24058.4238,12269.796138,6495.774426000001,5292.853236,0.0,0.0,W
2018-02-01 02:00:00,HEL,Helix,16,309075.0,1537.5,2450.25,1996.5,303090.75,0.0,W
2018-02-01 02:00:00,FLX,Flux,17,76348.7891,38937.882440999994,20614.173057,16796.733602,0.0,0.0,W
2018-02-01 02:00:00,GMZ,Gemini-Zuid,21,7101.4062,3621.7171620000004,1917.3796740000003,1562.3093640000002,0.0,0.0,W
2018-02-01 02:00:00,GMN,Gemini-Noord,22,9944.1123,5071.497273000001,2684.9103210000003,2187.704706,0.0,0.0,W
2018-02-01 02:00:00,LAP,Laplace,23,64919.0234,33108.701934,17528.136318,14282.185148,0.0,0.0,W
2018-02-01 03:00:00,MET,Metaforum,10,22308.8105,11377.493355,6023.378835,4907.93831,0.0,0.0,W
2018-02-01 03:00:00,HEL,Helix,16,307603.4688,801.7343999999866,2052.936575999993,1672.7631359999941,303076.034688,0.0,W
2018-02-01 03:00:00,FLX,Flux,17,75378.8359,38443.206309,20352.285693,16583.343898000003,0.0,0.0,W
2018-02-01 03:00:00,GMN,Gemini-Noord,22,9935.5488,5067.129888,2682.5981760000004,2185.820736,0.0,0.0,W
2018-02-01 03:00:00,LAP,Laplace,23,73461.5938,37465.412838000004,19834.630326000002,16161.550636,0.0,0.0,W
2018-02-01 03:00:00,AUD,Auditorium,3,34918.1367,17808.249717000002,9427.896909000001,7681.990074,0.0,0.0,W
2018-02-01 03:00:00,VRT,Vertigo,11,29779.4551,15187.522101,8040.452877000001,6551.480122,0.0,0.0,W
2018-02-01 03:00:00,MAT,Matrix,12,21554.7461,10992.920511,5819.781447,4742.044142,0.0,0.0,W
2018-02-01 03:00:00,GMZ,Gemini-Zuid,21,7101.4062,3621.7171620000004,1917.3796740000003,1562.3093640000002,0.0,0.0,W
2018-02-01 04:00:00,AUD,Auditorium,3,34641.0117,17666.915967,9353.073159000001,7621.0225740000005,0.0,0.0,W
2018-02-01 04:00:00,VRT,Vertigo,11,30105.5195,15353.814945,8128.490265,6623.21429,0.0,0.0,W
2018-02-01 04:00:00,MAT,Matrix,12,24259.3359,12372.261309,6550.020693,5337.053897999999,0.0,0.0,W
2018-02-01 04:00:00,HEL,Helix,16,308682.9375,1341.46875,2344.393125,1910.24625,303086.829375,0.0,W
2018-02-01 04:00:00,GMZ,Gemini-Zuid,21,7101.4062,3621.7171620000004,1917.3796740000003,1562.3093640000002,0.0,0.0,W
2018-02-01 04:00:00,GMN,Gemini-Noord,22,9978.791,5089.18341,2694.27357,2195.33402,0.0,0.0,W
2018-02-01 04:00:00,LAP,Laplace,23,77365.7578,39456.536478,20888.754606000002,17020.466716000003,0.0,0.0,W
2018-02-01 04:00:00,FLX,Flux,17,77595.8594,39573.888294000004,20950.882038000003,17071.089068,0.0,0.0,W
2018-02-01 04:00:00,MET,Metaforum,10,29791.2695,15193.547445,8043.6427650000005,6554.07929,0.0,0.0,W
2018-02-01 05:00:00,FLX,Flux,17,76487.3516,39008.549316,20651.584932,16827.217352,0.0,0.0,W
2018-02-01 05:00:00,AUD,Auditorium,3,27712.8086,14133.532386,7482.458322,6096.817892,0.0,0.0,W
2018-02-01 05:00:00,MET,Metaforum,10,22308.8105,11377.493355,6023.378835,4907.93831,0.0,0.0,W
2018-02-01 05:00:00,VRT,Vertigo,11,31001.3887,15810.708237,8370.374949000001,6820.305514,0.0,0.0,W
2018-02-01 05:00:00,MAT,Matrix,12,18670.9492,9522.184092,5041.156284,4107.608824,0.0,0.0,W
2018-02-01 05:00:00,HEL,Helix,16,306987.2188,493.60939999998664,1886.549075999993,1537.188135999994,303069.872188,0.0,W
2018-02-01 05:00:00,GMZ,Gemini-Zuid,21,7101.4062,3621.7171620000004,1917.3796740000003,1562.3093640000002,0.0,0.0,W
2018-02-01 05:00:00,GMN,Gemini-Noord,22,9945.2324,5072.068524,2685.2127480000004,2187.951128,0.0,0.0,W
2018-02-01 05:00:00,LAP,Laplace,23,63731.3281,32502.977331,17207.458587,14020.892182,0.0,0.0,W
2018-02-01 06:00:00,MET,Metaforum,10,27297.1152,13921.528752,7370.221104,6005.365344,0.0,0.0,W
2018-02-01 06:00:00,VRT,Vertigo,11,29264.168,14924.725680000001,7901.325360000001,6438.11696,0.0,0.0,W
2018-02-01 06:00:00,FLX,Flux,17,75933.0938,38725.877838,20501.935326000003,16705.280636,0.0,0.0,W
2018-02-01 06:00:00,AUD,Auditorium,3,33809.625,17242.90875,9128.598750000001,7438.1175,0.0,0.0,W
2018-02-01 06:00:00,MAT,Matrix,12,20820.8789,10618.648239,5621.637303,4580.593358,0.0,0.0,W
2018-02-01 06:00:00,HEL,Helix,16,308410.0312,1205.0156000000134,2270.708424000007,1850.206864000006,303084.100312,0.0,W
2018-02-01 06:00:00,GMZ,Gemini-Zuid,21,7101.4062,3621.7171620000004,1917.3796740000003,1562.3093640000002,0.0,0.0,W
2018-02-01 06:00:00,GMN,Gemini-Noord,22,9826.4453,5011.4871029999995,2653.140231,2161.817966,0.0,0.0,W
2018-02-01 06:00:00,LAP,Laplace,23,69882.1875,35639.915625,18868.190625000003,15374.08125,0.0,0.0,W
2018-02-01 07:00:00,AUD,Auditorium,3,50298.7461,25652.360511,13580.661447,11065.724142,0.0,0.0,W
2018-02-01 07:00:00,MET,Metaforum,10,114869.5938,58583.492838000006,31014.790326000002,25271.310636000002,0.0,0.0,W
2018-02-01 07:00:00,VRT,Vertigo,11,50489.207,25749.495570000003,13632.085890000002,11107.625540000001,0.0,0.0,W
2018-02-01 07:00:00,MAT,Matrix,12,26941.3008,13740.063408,7274.151216000001,5927.086176,0.0,0.0,W
2018-02-01 07:00:00,HEL,Helix,16,338919.875,16459.9375,10508.366250000001,8562.3725,303389.19875,0.0,W
2018-02-01 07:00:00,FLX,Flux,17,117502.3047,59926.175397,31725.622269,25850.507034,0.0,0.0,W
2018-02-01 07:00:00,GMZ,Gemini-Zuid,21,31523.3164,16076.891364000001,8511.295428000001,6935.129608,0.0,0.0,W
2018-02-01 07:00:00,GMN,Gemini-Noord,22,10320.6787,5263.546137,2786.5832490000003,2270.5493140000003,0.0,0.0,W
2018-02-01 07:00:00,LAP,Laplace,23,75040.2188,38270.511588,20260.859076,16508.848136,0.0,0.0,W
2018-02-01 08:00:00,MAT,Matrix,12,24626.5,12559.515,6649.155000000001,5417.83,0.0,774.5734080000002,W
2018-02-01 08:00:00,AUD,Auditorium,3,65402.2266,33355.135566000004,17658.601182000002,14388.489852,0.0,774.5734080000002,W
2018-02-01 08:00:00,MET,Metaforum,10,146323.625,74625.04875,39507.37875,32191.1975,0.0,2840.1024960000004,W
2018-02-01 08:00:00,VRT,Vertigo,11,91427.0938,46627.817838,24685.315326000004,20113.960636,0.0,774.5734080000002,W
2018-02-01 08:00:00,HEL,Helix,16,436898.5,65449.25,36962.595,30117.670000000002,304368.985,1290.9556800000003,W
2018-02-01 08:00:00,FLX,Flux,17,165168.3438,84235.85533800001,44595.452826,36337.035636,0.0,516.3822720000001,W
2018-02-01 08:00:00,GMZ,Gemini-Zuid,21,73612.1406,37542.191706,19875.277962,16194.670931999999,0.0,774.5734080000002,W
2018-02-01 08:00:00,GMN,Gemini-Noord,22,12194.2148,6219.049548,3292.437996,2682.727256,0.0,774.5734080000002,W
2018-02-01 08:00:00,LAP,Laplace,23,95551.9609,48731.500059000005,25799.029443000003,21021.431398,0.0,1161.8601120000003,W
2018-02-01 09:00:00,VRT,Vertigo,11,111803.5156,57019.792956,30186.949212000003,24596.773431999998,0.0,6327.387360000002,W
2018-02-01 09:00:00,MAT,Matrix,12,36286.7109,18506.222558999998,9797.411943000001,7983.076397999999,0.0,6327.387360000002,W
2018-02-01 09:00:00,HEL,Helix,16,514085.4375,104042.71875,57803.068125000005,47098.79625,305140.854375,10545.645600000002,W
2018-02-01 09:00:00,LAP,Laplace,23,87507.2969,44628.721419,23626.970163,19251.605318,0.0,9491.081040000003,W
2018-02-01 09:00:00,AUD,Auditorium,3,152420.4375,77734.423125,41153.518125,33532.496250000004,0.0,6327.387360000002,W
2018-02-01 09:00:00,MET,Metaforum,10,180133.25,91867.9575,48635.9775,39629.315,0.0,23200.420320000005,W
2018-02-01 09:00:00,FLX,Flux,17,182488.8438,93069.310338,49271.987826000004,40147.545636,0.0,4218.258240000001,W
2018-02-01 09:00:00,GMZ,Gemini-Zuid,21,144279.7969,73582.696419,38955.545163,31741.555318,0.0,6327.387360000002,W
2018-02-01 09:00:00,GMN,Gemini-Noord,22,13979.498,7129.5439799999995,3774.46446,3075.48956,0.0,6327.387360000002,W
2018-02-01 10:00:00,FLX,Flux,17,198700.8281,101337.42233100001,53649.22358700001,43714.182182000004,0.0,8574.583248,W
2018-02-01 10:00:00,MET,Metaforum,10,191495.5,97662.705,51703.785,42129.01,0.0,47160.207864,W
2018-02-01 10:00:00,MAT,Matrix,12,30908.6719,15763.422669000001,8345.341413,6799.907818000001,0.0,12861.874872000002,W
2018-02-01 10:00:00,GMZ,Gemini-Zuid,21,174157.6562,88820.404662,47022.567174,38314.684364,0.0,12861.874872000002,W
2018-02-01 10:00:00,AUD,Auditorium,3,230293.4375,117449.653125,62179.228125,50664.55625,0.0,12861.874872000002,W
2018-02-01 10:00:00,VRT,Vertigo,11,120754.5234,61584.80693400001,32603.721318000004,26565.995148,0.0,12861.874872000002,W
2018-02-01 10:00:00,HEL,Helix,16,574740.125,134370.0625,74179.83375,60442.8275,305747.40125,21436.45812,W
2018-02-01 10:00:00,LAP,Laplace,23,108774.1719,55474.827669,29369.026413000003,23930.317818,0.0,19292.812308,W
2018-02-01 10:00:00,GMN,Gemini-Noord,22,16699.377,8516.682270000001,4508.83179,3673.86294,0.0,12861.874872000002,W
2018-02-01 11:00:00,AUD,Auditorium,3,229462.0469,117025.643919,61954.752663,50481.650318,0.0,17281.491696,W
2018-02-01 11:00:00,MET,Metaforum,10,203689.1406,103881.461706,54996.06796200001,44811.610932,0.0,63365.46955200001,W
2018-02-01 11:00:00,VRT,Vertigo,11,127969.3281,65264.357331,34551.718587,28153.252182,0.0,17281.491696,W
2018-02-01 11:00:00,MAT,Matrix,12,36604.8672,18668.482272,9883.314144,8053.0707840000005,0.0,17281.491696,W
2018-02-01 11:00:00,GMZ,Gemini-Zuid,21,189486.3125,96638.019375,51161.30437500001,41686.98875,0.0,17281.491696,W
2018-02-01 11:00:00,GMN,Gemini-Noord,22,16930.1836,8634.393636,4571.149572,3724.6403920000002,0.0,17281.491696,W
2018-02-01 11:00:00,LAP,Laplace,23,124965.8281,63732.572331,33740.773587,27492.482182,0.0,25922.237544000003,W
2018-02-01 11:00:00,HEL,Helix,16,605678.625,149839.3125,82533.22875000001,67249.2975,306056.78625,28802.486160000004,W
2018-02-01 11:00:00,FLX,Flux,17,199116.5312,101549.430912,53761.463424,43805.636864,0.0,11520.994464000001,W
2018-02-01 12:00:00,AUD,Auditorium,3,212280.1094,108262.85579399999,57315.629538,46701.624068,0.0,19173.517776000004,W
2018-02-01 12:00:00,MET,Metaforum,10,207984.625,106072.15875,56155.848750000005,45756.6175,0.0,70302.89851200001,W
2018-02-01 12:00:00,VRT,Vertigo,11,119267.4375,60826.393125,32202.208125,26238.83625,0.0,19173.517776000004,W
2018-02-01 12:00:00,MAT,Matrix,12,20127.7461,10265.150511,5434.491447,4428.104142,0.0,19173.517776000004,W
2018-02-01 12:00:00,HEL,Helix,16,603976.1875,148988.09375,82073.57062500001,66874.76125,306039.761875,31955.862960000006,W
2018-02-01 12:00:00,FLX,Flux,17,212280.1094,108262.85579399999,57315.629538,46701.624068,0.0,12782.345184000002,W
2018-02-01 12:00:00,GMZ,Gemini-Zuid,21,191391.5625,97609.69687500001,51675.721875,42106.14375,0.0,19173.517776000004,W
2018-02-01 12:00:00,GMN,Gemini-Noord,22,16998.3594,8669.163294,4589.557038000001,3739.6390680000004,0.0,19173.517776000004,W
2018-02-01 12:00:00,LAP,Laplace,23,76125.1484,38823.825684,20553.790068000002,16747.532648,0.0,28760.276664000005,W
2018-02-01 13:00:00,AUD,Auditorium,3,227660.7188,116106.96658800001,61468.394076000004,50085.358136,0.0,17570.409192000003,W
2018-02-01 13:00:00,MET,Metaforum,10,197453.7656,100701.420456,53312.516712000004,43439.828432,0.0,64424.833704000004,W
2018-02-01 13:00:00,VRT,Vertigo,11,124642.8906,63567.874206,33653.580462000005,27421.435932,0.0,17570.409192000003,W
2018-02-01 13:00:00,MAT,Matrix,12,17411.5078,8879.868978,4701.107106,3830.531716,0.0,17570.409192000003,W
2018-02-01 13:00:00,GMZ,Gemini-Zuid,21,184896.375,94297.15125,49922.021250000005,40677.2025,0.0,17570.409192000003,W
2018-02-01 13:00:00,GMN,Gemini-Noord,22,16898.1836,8618.073636000001,4562.509572,3717.6003920000003,0.0,17570.409192000003,W
2018-02-01 13:00:00,LAP,Laplace,23,116597.6562,59464.804662,31481.367174000003,25651.484364,0.0,26355.613788000002,W
2018-02-01 13:00:00,HEL,Helix,16,589301.375,141650.6875,78111.37125000001,63646.3025,305893.01375,29284.01532,W
2018-02-01 13:00:00,FLX,Flux,17,212972.9375,108616.198125,57502.693125000005,46854.04625,0.0,11713.606128000001,W
2018-02-01 14:00:00,MET,Metaforum,10,208677.4531,106425.50108100001,56342.91233700001,45909.039682,0.0,54898.944408,W
2018-02-01 14:00:00,MAT,Matrix,12,19472.3125,9930.879375,5257.524375,4283.90875,0.0,14972.439384000001,W
2018-02-01 14:00:00,AUD,Auditorium,3,173343.6094,88405.240794,46802.774538,38135.594068,0.0,14972.439384000001,W
2018-02-01 14:00:00,VRT,Vertigo,11,132332.0625,67489.35187500001,35729.656875,29113.05375,0.0,14972.439384000001,W
2018-02-01 14:00:00,HEL,Helix,16,596091.625,145045.8125,79944.73875,65140.1575,305960.91625,24954.06564,W
2018-02-01 14:00:00,FLX,Flux,17,217822.6719,111089.56266899999,58812.121413,47920.987817999994,0.0,9981.626256000001,W
2018-02-01 14:00:00,GMZ,Gemini-Zuid,21,182904.5156,93281.30295600001,49384.219212,40238.993432,0.0,14972.439384000001,W
2018-02-01 14:00:00,GMN,Gemini-Noord,22,15970.3623,8144.884773000001,4311.997821000001,3513.479706,0.0,14972.439384000001,W
2018-02-01 14:00:00,LAP,Laplace,23,112615.8438,57434.080338,30406.277826,24775.485636,0.0,22458.659076,W
2018-02-01 15:00:00,AUD,Auditorium,3,174867.8125,89182.584375,47214.309375000004,38470.91875,0.0,10042.137000000002,W
2018-02-01 15:00:00,MET,Metaforum,10,203827.7031,103952.12858100001,55033.479837000006,44842.094682,0.0,36821.16900000001,W
2018-02-01 15:00:00,VRT,Vertigo,11,130600.3125,66606.159375,35262.084375000006,28732.06875,0.0,10042.137000000002,W
2018-02-01 15:00:00,MAT,Matrix,12,15089.5996,7695.695796,4074.1918920000003,3319.7119119999998,0.0,10042.137000000002,W
2018-02-01 15:00:00,HEL,Helix,16,594212.0,144106.0,79437.24,64726.64,305942.12,16736.895,W
2018-02-01 15:00:00,FLX,Flux,17,208677.4531,106425.50108100001,56342.91233700001,45909.039682,0.0,6694.758000000001,W
2018-02-01 15:00:00,GMZ,Gemini-Zuid,21,183510.7344,93590.474544,49547.898288,40372.361568,0.0,10042.137000000002,W
2018-02-01 15:00:00,GMN,Gemini-Noord,22,16168.5137,8245.941987,4365.498699,3557.073014,0.0,10042.137000000002,W
2018-02-01 15:00:00,LAP,Laplace,23,71289.8359,36357.816309,19248.255693000003,15683.763898000001,0.0,15063.205500000002,W
2018-02-01 16:00:00,AUD,Auditorium,3,175006.3906,89253.259206,47251.72546200001,38501.405932,0.0,4595.362632000001,W
2018-02-01 16:00:00,MET,Metaforum,10,198146.5781,101054.75483100001,53499.57608700001,43592.24718200001,0.0,16849.662984000002,W
2018-02-01 16:00:00,VRT,Vertigo,11,129533.2188,66061.941588,34973.969076,28497.308136,0.0,4595.362632000001,W
2018-02-01 16:00:00,MAT,Matrix,12,20639.0312,10525.905912,5572.538424,4540.586864,0.0,4595.362632000001,W
2018-02-01 16:00:00,HEL,Helix,16,576127.125,135063.5625,74554.32375000001,60747.9675,305761.27125,7658.937720000002,W
2018-02-01 16:00:00,FLX,Flux,17,210894.4688,107556.179088,56941.50657600001,46396.783136,0.0,3063.5750880000005,W
2018-02-01 16:00:00,GMZ,Gemini-Zuid,21,175370.0938,89438.747838,47349.925326000004,38581.420636,0.0,4595.362632000001,W
2018-02-01 16:00:00,GMN,Gemini-Noord,22,16372.834,8350.145340000001,4420.665180000001,3602.0234800000003,0.0,4595.362632000001,W
2018-02-01 16:00:00,LAP,Laplace,23,92438.25,47143.5075,24958.327500000003,20336.415,0.0,6893.0439480000005,W
2018-02-01 17:00:00,MET,Metaforum,10,185537.25,94623.9975,50095.0575,40818.195,0.0,1290.7762560000003,W
2018-02-01 17:00:00,MAT,Matrix,12,14419.6035,7353.997785,3893.292945,3172.31277,0.0,352.0298880000001,W
2018-02-01 17:00:00,GMZ,Gemini-Zuid,21,158309.4062,80737.797162,42743.539674,34828.069364,0.0,352.0298880000001,W
2018-02-01 17:00:00,AUD,Auditorium,3,170572.3281,86991.887331,46054.52858700001,37525.912182,0.0,352.0298880000001,W
2018-02-01 17:00:00,VRT,Vertigo,11,121674.9453,62054.22210300001,32852.235231000006,26768.487966,0.0,352.0298880000001,W
2018-02-01 17:00:00,HEL,Helix,16,558197.875,126098.93750000001,69713.42625,56803.5325,305581.97875,586.71648,W
2018-02-01 17:00:00,FLX,Flux,17,213527.1875,108898.865625,57652.340625000004,46975.98125,0.0,234.68659200000005,W
2018-02-01 17:00:00,GMN,Gemini-Noord,22,16349.1543,8338.068693000001,4414.271661000001,3596.813946,0.0,352.0298880000001,W
2018-02-01 17:00:00,LAP,Laplace,23,105189.4844,53646.637044,28401.160788,23141.686568,0.0,528.044832,W
2018-02-01 18:00:00,AUD,Auditorium,3,173897.875,88687.91625,46952.426250000004,38257.5325,0.0,0.0,W
2018-02-01 18:00:00,MET,Metaforum,10,152559.0156,77805.09795600001,41190.93421200001,33562.983432,0.0,0.0,W
2018-02-01 18:00:00,VRT,Vertigo,11,103025.7734,52543.144434,27816.958818000003,22665.670148,0.0,0.0,W
2018-02-01 18:00:00,MAT,Matrix,12,21426.9961,10927.768011,5785.288947,4713.939142,0.0,0.0,W
2018-02-01 18:00:00,HEL,Helix,16,497776.2188,95888.1094,53399.579075999995,43510.76813599999,304977.762188,0.0,W
2018-02-01 18:00:00,FLX,Flux,17,196760.9375,100348.078125,53125.453125,43287.40625,0.0,0.0,W
2018-02-01 18:00:00,GMZ,Gemini-Zuid,21,126093.2656,64307.565456000004,34045.181712000005,27740.518432,0.0,0.0,W
2018-02-01 18:00:00,GMN,Gemini-Noord,22,15672.6387,7993.0457369999995,4231.612449,3447.980514,0.0,0.0,W
2018-02-01 18:00:00,LAP,Laplace,23,72190.1016,36816.951816,19491.327432,15881.822352,0.0,0.0,W
2018-02-01 19:00:00,AUD,Auditorium,3,187200.0156,95472.007956,50544.00421200001,41184.003432000005,0.0,0.0,W
2018-02-01 19:00:00,VRT,Vertigo,11,85489.3828,43599.585228,23082.133356000002,18807.664216,0.0,0.0,W
2018-02-01 19:00:00,MET,Metaforum,10,151173.375,77098.42125,40816.811250000006,33258.1425,0.0,0.0,W
2018-02-01 19:00:00,MAT,Matrix,12,19702.3594,10048.203294,5319.637038000001,4334.5190680000005,0.0,0.0,W
2018-02-01 19:00:00,HEL,Helix,16,433121.5,63560.75,35942.805,29286.73,304331.215,0.0,W
2018-02-01 19:00:00,GMN,Gemini-Noord,22,13765.2344,7020.269544,3716.613288,3028.351568,0.0,0.0,W
2018-02-01 19:00:00,LAP,Laplace,23,74826.6328,38161.582728,20203.190856000005,16461.859216,0.0,0.0,W
2018-02-01 19:00:00,FLX,Flux,17,170710.9062,87062.562162,46091.944674000006,37556.399364,0.0,0.0,W
2018-02-01 19:00:00,GMZ,Gemini-Zuid,21,84437.4531,43063.101081,22798.112337000002,18576.239682,0.0,0.0,W
2018-02-01 20:00:00,MET,Metaforum,10,140781.0625,71798.341875,38010.886875000004,30971.83375,0.0,0.0,W
2018-02-01 20:00:00,MAT,Matrix,12,20820.3574,10618.382274000001,5621.496498,4580.478628,0.0,0.0,W
2018-02-01 20:00:00,HEL,Helix,16,363975.6562,28987.828100000013,17273.427174000008,14074.644364000005,303639.756562,0.0,W
2018-02-01 20:00:00,FLX,Flux,17,130804.4531,66710.271081,35317.202337,28776.979682,0.0,0.0,W
2018-02-01 20:00:00,GMZ,Gemini-Zuid,21,54905.9961,28002.058010999997,14824.618947,12079.319141999998,0.0,0.0,W
2018-02-01 20:00:00,AUD,Auditorium,3,159348.6406,81267.806706,43024.132962,35056.700932,0.0,0.0,W
2018-02-01 20:00:00,VRT,Vertigo,11,75536.6953,38523.71460300001,20394.907731000003,16618.072966000003,0.0,0.0,W
2018-02-01 20:00:00,GMN,Gemini-Noord,22,13650.0488,6961.524888,3685.5131760000004,3003.010736,0.0,0.0,W
2018-02-01 20:00:00,LAP,Laplace,23,71977.9219,36708.740169000004,19434.038913,15835.142818,0.0,0.0,W
2018-02-01 21:00:00,AUD,Auditorium,3,160457.1562,81833.149662,43323.432174,35300.574364,0.0,0.0,W
2018-02-01 21:00:00,MET,Metaforum,10,133991.4219,68335.62516899999,36177.683913,29478.112817999998,0.0,0.0,W
2018-02-01 21:00:00,VRT,Vertigo,11,57022.3203,29081.383353,15396.026481,12544.910466,0.0,0.0,W
2018-02-01 21:00:00,MAT,Matrix,12,19076.6562,9729.094662000001,5150.697174000001,4196.864364,0.0,0.0,W
2018-02-01 21:00:00,HEL,Helix,16,370759.625,32379.812500000004,19105.09875,15567.1175,303707.59625,0.0,W
2018-02-01 21:00:00,FLX,Flux,17,124846.2031,63671.563581,33708.474837,27466.164682,0.0,0.0,W
2018-02-01 21:00:00,GMZ,Gemini-Zuid,21,25114.7305,12808.512555000001,6780.977235000001,5525.24071,0.0,0.0,W
2018-02-01 21:00:00,GMN,Gemini-Noord,22,11191.3135,5707.569885,3021.654645,2462.0889700000002,0.0,0.0,W
2018-02-01 21:00:00,LAP,Laplace,23,84725.5234,43210.01693400001,22875.891318,18639.615148,0.0,0.0,W
2018-02-01 22:00:00,AUD,Auditorium,3,162951.3125,83105.169375,43996.854375,35849.28875,0.0,0.0,W
2018-02-01 22:00:00,MET,Metaforum,10,131497.2812,67063.613412,35504.265924,28929.401864,0.0,0.0,W
2018-02-01 22:00:00,VRT,Vertigo,11,42378.2891,21612.927441,11442.138057000002,9323.223602,0.0,0.0,W
2018-02-01 22:00:00,MAT,Matrix,12,18582.1992,9476.921592,5017.193784,4088.083824,0.0,0.0,W
2018-02-01 22:00:00,HEL,Helix,16,372646.7812,33323.39060000001,19614.63092400001,15982.291864000006,303726.467812,0.0,W
2018-02-01 22:00:00,FLX,Flux,17,121797.7891,62116.872441,32885.403057,26795.513602,0.0,0.0,W
2018-02-01 22:00:00,GMZ,Gemini-Zuid,21,23209.4746,11836.832046000001,6266.558142000001,5106.084412,0.0,0.0,W
2018-02-01 22:00:00,GMN,Gemini-Noord,22,11166.8125,5695.074375,3015.0393750000003,2456.69875,0.0,0.0,W
2018-02-01 22:00:00,LAP,Laplace,23,77177.1406,39360.341706,20837.827962,16978.970932,0.0,0.0,W
2018-02-01 23:00:00,AUD,Auditorium,3,35472.3945,18090.921195000003,9577.546515000002,7803.92679,0.0,0.0,W
2018-02-01 23:00:00,MET,Metaforum,10,121797.7891,62116.872441,32885.403057,26795.513602,0.0,0.0,W
2018-02-01 23:00:00,VRT,Vertigo,11,32565.3594,16608.333294,8792.647038000001,7164.379068,0.0,0.0,W
2018-02-01 23:00:00,MAT,Matrix,12,13397.8076,6832.881876,3617.408052,2947.517672,0.0,0.0,W
2018-02-01 23:00:00,HEL,Helix,16,352051.1875,23025.59375,14053.820625,11451.26125,303520.511875,0.0,W
2018-02-01 23:00:00,FLX,Flux,17,117779.4375,60067.513125,31800.448125000003,25911.47625,0.0,0.0,W
2018-02-01 23:00:00,GMZ,Gemini-Zuid,21,9526.2764,4858.400964,2572.0946280000003,2095.780808,0.0,0.0,W
2018-02-01 23:00:00,GMN,Gemini-Noord,22,11316.168,5771.24568,3055.3653600000002,2489.55696,0.0,0.0,W
2018-02-01 23:00:00,LAP,Laplace,23,64543.8828,32917.380228,17426.848356000002,14199.654216,0.0,0.0,W
2018-02-02 01:00:00,AUD,Auditorium,3,31869.7285,16253.561535,8604.826695000002,7011.340270000001,0.0,0.0,W
2018-02-02 01:00:00,MET,Metaforum,10,18151.8887,9257.463237,4901.009949,3993.415514,0.0,0.0,W
2018-02-02 01:00:00,VRT,Vertigo,11,35212.9219,17958.590169,9507.488913000001,7746.842818,0.0,0.0,W
2018-02-02 01:00:00,MAT,Matrix,12,15948.9941,8133.986991,4306.2284070000005,3508.778702,0.0,0.0,W
2018-02-02 01:00:00,FLX,Flux,17,78704.375,40139.23125,21250.18125,17314.9625,0.0,0.0,W
2018-02-02 01:00:00,GMZ,Gemini-Zuid,21,8660.252,4416.728520000001,2338.2680400000004,1905.2554400000001,0.0,0.0,W
2018-02-02 01:00:00,GMN,Gemini-Noord,22,11219.8467,5722.121817,3029.3586090000003,2468.366274,0.0,0.0,W
2018-02-02 01:00:00,LAP,Laplace,23,64151.9453,32717.492103,17321.025231,14113.427966,0.0,0.0,W
2018-02-02 01:00:00,HEL,Helix,16,303743.4688,-1128.2656000000134,1010.7365759999929,823.5631359999941,303037.434688,0.0,W
2018-02-02 02:00:00,MET,Metaforum,10,18151.8887,9257.463237,4901.009949,3993.415514,0.0,0.0,W
2018-02-02 02:00:00,FLX,Flux,17,78704.375,40139.23125,21250.18125,17314.9625,0.0,0.0,W
2018-02-02 02:00:00,GMZ,Gemini-Zuid,21,8660.252,4416.728520000001,2338.2680400000004,1905.2554400000001,0.0,0.0,W
2018-02-02 02:00:00,GMN,Gemini-Noord,22,11278.7246,5752.149546,3045.255642,2481.319412,0.0,0.0,W
2018-02-02 02:00:00,AUD,Auditorium,3,33116.8047,16889.570397,8941.537269,7285.697034,0.0,0.0,W
